Recency,Frequency,Monetary,Cluster,Customer_ID
153,4,3304,0,40357
102,5,4714,1,40358
262,6,2341,1,40359
214,5,3381,1,40360
182,4,2925,0,40361
545,3,1225,3,40362
345,2,2100,0,40363
42,4,3218,0,40364
37,2,1126,0,40365
262,2,785,0,40366
180,3,1974,0,40367
10,2,3032,0,40368
134,5,3005,1,40369
466,5,5350,4,40370
135,4,1576,0,40371
153,4,4419,1,40372
128,8,7371,2,40373
340,2,836,0,40374
362,5,6223,4,40375
329,8,4506,1,40376
112,5,3025,1,40377
19,7,8666,2,40378
244,4,2793,0,40379
121,3,2946,0,40380
234,7,4164,1,40381
492,7,6481,4,40382
189,5,2665,0,40383
1124,2,1560,3,40384
46,6,5228,1,40385
408,4,3398,4,40386
583,5,2700,4,40387
520,3,3975,4,40388
290,5,2183,0,40389
108,7,3075,1,40390
32,6,4181,1,40391
636,4,3657,4,40392
128,8,6523,2,40393
294,5,3359,4,40394
29,5,4562,1,40395
143,4,3201,0,40396
147,5,2416,0,40397
84,7,5938,1,40398
393,4,5560,4,40399
221,2,2741,0,40400
73,7,4447,1,40401
99,6,5481,1,40402
449,7,4884,4,40403
683,4,4252,4,40404
222,4,4734,1,40405
2,8,8397,2,40406
132,7,5863,1,40407
83,7,8206,2,40408
228,5,3837,1,40409
173,5,6221,1,40410
53,8,5087,1,40411
87,5,3005,1,40412
34,9,8415,2,40413
336,9,3852,1,40414
501,4,2962,4,40415
229,5,2142,0,40416
215,6,4858,1,40417
222,5,4015,1,40418
1201,1,502,3,40419
117,9,6000,2,40420
63,7,3698,1,40421
33,6,3724,1,40422
135,4,3877,1,40423
976,1,524,3,40424
776,4,2651,3,40425
245,7,6188,2,40426
628,6,3334,4,40427
47,7,6393,2,40428
360,2,2109,0,40429
940,4,1918,3,40430
198,3,2638,0,40431
297,8,8188,2,40432
497,6,2693,4,40433
55,4,1995,0,40434
87,5,2611,0,40435
34,3,3396,0,40436
92,8,6123,2,40437
177,3,644,0,40438
1,7,4546,1,40439
59,5,5750,1,40440
521,2,351,3,40441
309,3,2062,0,40442
305,4,1864,0,40443
167,2,2350,0,40444
116,4,3470,0,40445
421,5,4047,4,40446
129,10,10938,2,40447
15,10,5793,2,40448
1262,2,1258,3,40449
495,6,3355,4,40450
99,11,6728,2,40451
769,5,2587,3,40452
7,6,8282,2,40453
216,2,671,0,40454
271,4,5475,1,40455
205,7,5559,1,40456
231,5,2391,0,40457
647,5,5385,4,40458
485,4,4688,4,40459
112,3,5186,1,40460
112,3,1020,0,40461
396,5,3868,4,40462
69,6,2885,1,40463
687,2,1220,3,40464
252,7,4094,1,40465
44,5,4752,1,40466
1351,1,792,3,40467
192,3,2325,0,40468
554,3,1762,3,40469
495,7,3717,4,40470
156,5,5694,1,40471
503,5,3985,4,40472
228,3,2085,0,40473
534,3,3990,4,40474
216,7,6755,2,40475
76,6,3873,1,40476
372,1,572,0,40477
40,5,3766,1,40478
617,5,4494,4,40479
268,7,4298,1,40480
468,5,4501,4,40481
228,5,2010,0,40482
134,7,6407,2,40483
808,2,1893,3,40484
39,5,4799,1,40485
95,8,5215,2,40486
747,2,838,3,40487
315,7,7012,2,40488
130,5,2322,0,40489
170,4,2092,0,40490
178,6,4280,1,40491
505,3,2606,4,40492
138,4,2458,0,40493
471,9,4780,2,40494
303,6,4167,1,40495
69,11,7189,2,40496
479,4,5088,4,40497
99,6,5676,1,40498
269,6,5145,1,40499
305,3,3080,0,40500
997,2,640,3,40501
228,5,4461,1,40502
12,9,4405,2,40503
28,3,1403,0,40504
17,6,3232,1,40505
13,5,3857,1,40506
448,3,2081,0,40507
143,3,3184,0,40508
7,4,780,0,40509
91,4,4362,1,40510
325,5,4302,4,40511
197,7,7261,2,40512
37,5,4931,1,40513
175,5,2521,0,40514
212,3,1892,0,40515
285,4,3760,4,40516
973,1,300,3,40517
318,8,6919,2,40518
119,8,3856,1,40519
95,5,4675,1,40520
10,5,4771,1,40521
174,5,2628,0,40522
101,9,10341,2,40523
237,4,2066,0,40524
5,6,5228,1,40525
566,4,1601,3,40526
227,5,4440,1,40527
568,3,1770,3,40528
98,6,6576,1,40529
187,5,3590,1,40530
71,6,4324,1,40531
290,10,10470,2,40532
185,5,4341,1,40533
51,9,6787,2,40534
447,3,1989,0,40535
1136,3,2460,3,40536
72,4,3485,0,40537
52,10,6153,2,40538
197,4,3301,0,40539
241,4,1663,0,40540
114,6,3688,1,40541
184,5,3558,1,40542
403,3,4092,4,40543
229,5,5964,1,40544
188,4,2837,0,40545
1349,1,200,3,40546
304,5,5130,4,40547
4,9,10066,2,40548
160,10,7387,2,40549
35,3,2396,0,40550
256,10,4915,2,40551
791,2,2868,3,40552
173,6,2292,1,40553
157,8,6991,2,40554
6,3,3989,0,40555
402,2,1008,0,40556
434,4,4035,4,40557
31,7,4192,1,40558
131,6,2049,1,40559
413,3,1423,0,40560
221,6,3280,1,40561
19,2,1893,0,40562
264,4,3557,0,40563
227,2,2961,0,40564
382,5,4610,4,40565
294,4,3697,4,40566
191,6,5855,1,40567
269,5,4931,1,40568
198,7,6577,2,40569
203,5,5135,1,40570
139,10,4801,2,40571
13,8,3803,1,40572
11,3,2731,0,40573
395,4,3700,4,40574
182,5,3098,1,40575
294,2,2510,0,40576
310,6,6609,1,40577
315,7,3018,1,40578
194,9,6373,2,40579
692,1,92,3,40580
46,7,5174,1,40581
100,5,3040,1,40582
48,4,3201,0,40583
608,2,2242,3,40584
146,2,1243,0,40585
418,4,3532,4,40586
190,5,3975,1,40587
191,6,3962,1,40588
784,4,2173,3,40589
108,6,4414,1,40590
458,5,5319,4,40591
821,3,2546,3,40592
191,7,4942,1,40593
71,4,2861,0,40594
610,2,1972,3,40595
172,5,5543,1,40596
624,2,283,3,40597
52,1,2150,0,40598
278,5,2939,4,40599
299,4,6470,4,40600
144,6,4518,1,40601
652,4,4374,4,40602
123,3,1217,0,40603
213,4,1980,0,40604
130,5,5082,1,40605
552,3,3658,4,40606
8,7,6327,2,40607
43,4,2035,0,40608
10,4,1201,0,40609
43,6,2891,1,40610
146,7,6752,2,40611
81,4,5025,1,40612
570,3,1510,3,40613
95,5,3072,1,40614
147,6,3649,1,40615
76,6,3340,1,40616
320,2,1336,0,40617
25,6,3204,1,40618
60,7,5921,1,40619
327,7,5257,1,40620
173,10,5667,2,40621
913,2,951,3,40622
213,8,5416,2,40623
70,3,2885,0,40624
631,2,100,3,40625
282,4,2115,0,40626
284,9,3841,1,40627
1256,1,580,3,40628
892,2,1572,3,40629
358,4,1631,0,40630
393,7,5533,4,40631
142,5,1929,0,40632
712,3,1532,3,40633
93,6,3601,1,40634
301,4,2825,0,40635
489,2,1363,3,40636
93,9,8060,2,40637
260,3,3339,0,40638
657,7,4504,4,40639
393,3,1537,0,40640
452,4,2617,4,40641
143,8,6073,2,40642
56,3,3263,0,40643
358,4,2499,0,40644
482,4,3920,4,40645
340,3,1297,0,40646
5,5,5869,1,40647
204,9,8451,2,40648
375,7,5844,1,40649
204,7,3776,1,40650
484,3,2178,4,40651
515,5,3340,4,40652
73,5,4502,1,40653
852,4,4336,3,40654
110,4,5497,1,40655
351,2,1610,0,40656
205,5,2732,0,40657
516,3,1725,3,40658
143,2,1052,0,40659
425,3,1136,0,40660
373,3,1898,0,40661
208,7,6046,2,40662
871,3,1703,3,40663
50,8,6295,2,40664
690,4,2146,3,40665
40,8,8902,2,40666
138,10,4212,2,40667
105,3,1535,0,40668
162,9,4365,2,40669
425,4,4202,4,40670
106,6,4152,1,40671
66,5,5880,1,40672
58,7,7016,2,40673
298,4,2255,0,40674
109,4,618,0,40675
354,6,5415,4,40676
314,3,3202,0,40677
120,3,2438,0,40678
235,4,2249,0,40679
446,5,2962,4,40680
30,9,4637,2,40681
145,4,3153,0,40682
685,5,4742,4,40683
215,2,1086,0,40684
903,5,4045,3,40685
111,8,5855,2,40686
208,5,5089,1,40687
11,4,5200,1,40688
185,6,6647,1,40689
486,5,3330,4,40690
100,6,3319,1,40691
213,5,4662,1,40692
42,4,4290,1,40693
245,8,5854,2,40694
32,7,3252,1,40695
39,6,3526,1,40696
183,3,744,0,40697
268,6,3161,1,40698
203,5,5054,1,40699
480,2,726,3,40700
137,4,388,0,40701
318,5,1780,0,40702
81,3,3221,0,40703
86,7,8613,2,40704
168,4,2510,0,40705
1300,1,1865,3,40706
292,4,4830,4,40707
104,6,6335,1,40708
495,5,5084,4,40709
93,5,8861,2,40710
221,5,3447,1,40711
237,3,3684,0,40712
379,6,4527,4,40713
374,4,2765,4,40714
103,4,3408,0,40715
61,7,8555,2,40716
235,4,2954,0,40717
469,2,2816,0,40718
178,9,8295,2,40719
368,4,3911,4,40720
766,1,311,3,40721
60,6,3587,1,40722
151,9,8967,2,40723
802,2,804,3,40724
148,8,5610,2,40725
510,5,2299,4,40726
630,4,4926,4,40727
103,4,7142,1,40728
218,5,2195,0,40729
768,1,195,3,40730
254,3,1375,0,40731
101,2,303,0,40732
805,5,4276,4,40733
73,9,9036,2,40734
481,4,3692,4,40735
129,6,3359,1,40736
26,6,3540,1,40737
89,4,1494,0,40738
346,3,3045,0,40739
10,8,7400,2,40740
359,6,4413,4,40741
90,4,2988,0,40742
374,3,2420,0,40743
159,6,4157,1,40744
792,3,580,3,40745
290,6,4232,1,40746
607,2,413,3,40747
434,4,3860,4,40748
227,4,3859,0,40749
8,4,1818,0,40750
95,6,4445,1,40751
211,8,8606,2,40752
483,3,2129,4,40753
150,6,2436,1,40754
561,6,5661,4,40755
498,4,2802,4,40756
537,6,4621,4,40757
186,3,1967,0,40758
45,9,6190,2,40759
150,4,2459,0,40760
134,6,7081,2,40761
355,2,2632,0,40762
336,5,5240,4,40763
920,3,3340,3,40764
117,9,7601,2,40765
142,4,1399,0,40766
35,4,2031,0,40767
622,3,1505,3,40768
87,8,5387,2,40769
263,6,4116,1,40770
501,4,3032,4,40771
197,7,3181,1,40772
835,4,3736,3,40773
196,9,7479,2,40774
37,6,4352,1,40775
5,8,5772,2,40776
242,5,3312,1,40777
302,6,5243,1,40778
104,6,3233,1,40779
630,3,1239,3,40780
612,3,1744,3,40781
70,9,9299,2,40782
126,5,3732,1,40783
23,2,525,0,40784
295,5,4927,1,40785
47,6,5026,1,40786
261,6,4191,1,40787
130,4,2232,0,40788
196,7,4344,1,40789
87,4,965,0,40790
35,6,3555,1,40791
57,6,4794,1,40792
777,3,1215,3,40793
683,4,5936,4,40794
107,5,2941,1,40795
693,3,1238,3,40796
3,9,10727,2,40797
42,8,8009,2,40798
155,5,2918,1,40799
294,8,3664,1,40800
72,5,2615,0,40801
363,5,2257,4,40802
187,5,4807,1,40803
255,5,3328,1,40804
105,5,2968,1,40805
47,4,3323,0,40807
17,8,4961,1,40808
279,5,6148,1,40809
31,6,4667,1,40810
14,7,7904,2,40811
198,5,3118,1,40812
495,2,1509,3,40813
152,10,7698,2,40814
69,9,10388,2,40815
80,9,8711,2,40816
271,4,3517,0,40817
122,6,3971,1,40818
463,5,706,4,40819
226,5,6014,1,40820
40,6,3261,1,40821
231,8,2448,1,40822
3,6,4946,1,40823
42,3,2624,0,40824
7,5,3733,1,40825
28,6,4303,1,40826
858,3,1900,3,40827
78,5,4294,1,40828
580,2,1673,3,40829
1,5,4334,1,40830
40,5,1594,0,40831
582,2,3192,3,40832
265,2,461,0,40833
130,2,3105,0,40834
612,2,928,3,40835
527,2,1285,3,40836
629,3,3600,4,40837
261,7,6403,2,40838
195,7,4777,1,40839
774,4,4187,4,40840
21,3,1695,0,40841
353,2,920,0,40842
343,7,4906,1,40843
76,9,7063,2,40844
205,4,2116,0,40845
44,7,4567,1,40846
70,10,7337,2,40847
134,7,4288,1,40848
528,5,2746,4,40849
301,2,2176,0,40850
230,6,4515,1,40851
135,7,4116,1,40852
151,5,4879,1,40853
61,11,10053,2,40854
44,4,2997,0,40855
236,3,2030,0,40856
16,6,5025,1,40857
235,6,3375,1,40858
205,7,5633,1,40859
69,3,1719,0,40860
195,3,2640,0,40861
1322,1,1002,3,40862
319,4,5242,4,40863
825,7,5907,4,40864
366,6,6437,1,40865
204,12,14207,2,40866
62,5,4699,1,40867
45,5,3097,1,40868
151,7,6237,2,40869
342,6,5320,1,40870
7,4,2418,0,40871
125,6,4610,1,40872
174,3,2038,0,40873
197,4,6240,1,40874
88,5,5476,1,40875
590,2,1205,3,40876
292,6,2623,4,40877
325,6,5690,1,40878
143,6,4743,1,40879
700,1,87,3,40880
22,1,1284,0,40881
297,4,2912,0,40882
34,6,6133,1,40883
70,13,8534,2,40884
276,3,2367,0,40885
308,6,3450,4,40886
502,6,6625,4,40887
30,3,2974,0,40888
1145,1,295,3,40889
18,9,6634,2,40890
113,9,6898,2,40891
766,4,2802,3,40892
1256,1,597,3,40894
19,6,2841,1,40895
206,3,2169,0,40896
77,7,5106,1,40897
74,3,1826,0,40898
323,3,1306,0,40899
225,4,2584,0,40900
18,3,2896,0,40901
351,6,5734,1,40902
175,5,1083,0,40903
120,6,5390,1,40904
42,6,6355,1,40905
221,5,5147,1,40906
826,7,3706,4,40907
914,2,1986,3,40908
432,6,5331,4,40909
297,8,5447,2,40910
416,8,4557,4,40911
27,12,6106,2,40912
32,4,2636,0,40913
51,8,5988,2,40914
221,8,4128,1,40915
136,3,2244,0,40916
209,6,4690,1,40917
593,7,3108,4,40918
165,5,4099,1,40919
732,3,3763,3,40920
30,5,5018,1,40921
46,13,10055,2,40922
67,5,3362,1,40923
228,4,3649,0,40924
539,4,3969,4,40925
55,10,5657,2,40926
320,3,3970,4,40927
237,9,5798,2,40928
60,5,3498,1,40929
9,14,14948,2,40930
200,3,4105,0,40931
136,6,1650,0,40932
93,5,2719,0,40933
38,4,3014,0,40934
48,8,6431,2,40935
796,6,4105,4,40936
442,6,6602,4,40937
35,4,4526,1,40938
194,7,4442,1,40939
586,2,2167,3,40940
990,2,952,3,40941
340,5,2246,4,40942
6,3,2685,0,40943
37,6,4326,1,40944
544,5,3090,4,40945
554,3,1579,3,40946
103,5,2603,0,40947
805,6,5163,4,40948
115,8,5841,2,40949
921,3,3015,3,40950
386,3,4161,4,40951
436,3,2491,0,40952
236,7,4267,1,40953
720,3,1398,3,40954
271,7,6343,2,40955
82,5,4455,1,40956
159,3,5427,1,40957
364,4,1691,0,40958
134,7,4109,1,40959
60,5,5742,1,40960
66,6,1602,0,40961
224,4,1747,0,40962
20,4,2137,0,40963
1113,1,894,3,40964
78,6,5773,1,40965
525,5,3861,4,40966
76,7,7788,2,40967
316,5,1853,0,40968
219,6,8738,2,40969
1074,1,570,3,40970
33,7,4666,1,40971
140,5,2333,0,40972
200,4,2970,0,40973
127,3,2765,0,40974
59,5,8082,2,40975
530,2,2604,3,40976
197,7,3958,1,40977
801,3,2866,3,40978
906,2,1361,3,40979
55,4,1768,0,40980
287,6,8587,2,40981
267,5,3578,1,40982
303,7,6457,2,40983
117,3,2781,0,40984
38,7,8576,2,40985
93,2,1094,0,40986
34,4,3585,0,40987
67,10,4744,2,40988
503,4,2618,4,40989
172,6,5146,1,40990
1016,2,1239,3,40991
65,5,2488,0,40992
129,6,5802,1,40993
31,7,2874,1,40994
221,3,1568,0,40995
29,4,4666,1,40996
521,8,7681,2,40997
199,8,6586,2,40998
754,3,1703,3,40999
350,3,1619,0,41000
509,5,3949,4,41001
110,5,4920,1,41002
198,5,6938,1,41003
83,10,8614,2,41004
41,2,1634,0,41005
160,2,918,0,41006
1139,1,805,3,41007
430,3,3315,4,41008
89,3,1802,0,41009
296,11,8789,2,41010
243,5,2499,0,41011
531,3,2880,4,41012
165,6,2154,1,41013
7,8,3177,1,41014
37,2,704,0,41015
197,6,6161,1,41016
499,5,3635,4,41017
941,2,2158,3,41018
1259,2,573,3,41019
89,1,518,0,41020
106,7,2082,1,41021
72,4,1552,0,41022
233,4,2163,0,41023
86,2,1060,0,41024
252,7,3116,1,41025
288,7,4748,1,41026
4,7,5565,1,41027
140,5,3818,1,41028
552,2,1734,3,41029
200,4,1689,0,41030
491,5,2414,4,41032
60,1,325,0,41033
11,6,5549,1,41034
240,6,5011,1,41035
489,3,3465,4,41036
139,5,4266,1,41037
16,3,2488,0,41038
563,6,7241,4,41039
22,4,2913,0,41040
354,5,3426,4,41041
181,6,4148,1,41042
218,5,3731,1,41043
736,4,5306,4,41044
94,6,6830,1,41045
591,6,4123,4,41046
7,5,2429,0,41047
276,2,495,0,41048
116,7,2500,1,41049
173,3,3885,0,41050
607,3,1343,3,41051
75,7,5360,1,41052
168,5,1951,0,41053
49,9,3550,1,41054
22,3,2250,0,41055
195,7,6479,2,41056
11,2,819,0,41057
858,6,2700,3,41058
305,4,2690,0,41059
47,12,8696,2,41060
174,5,1666,0,41061
743,3,1838,3,41062
144,10,6577,2,41063
110,3,879,0,41064
223,7,5611,1,41065
117,9,3358,1,41066
123,3,2938,0,41067
551,5,6110,4,41068
15,6,5840,1,41069
123,7,4626,1,41070
82,2,2350,0,41071
262,6,4754,1,41072
177,6,3430,1,41073
80,4,3768,1,41074
39,7,4978,1,41075
859,4,2378,3,41076
404,5,4458,4,41077
360,4,2100,0,41078
8,4,1957,0,41079
478,5,4936,4,41080
91,10,10300,2,41081
242,9,5670,2,41082
69,3,1141,0,41083
24,5,3044,1,41084
331,3,3470,0,41085
261,5,3700,1,41086
219,5,1954,0,41087
360,8,6499,2,41088
468,4,2820,4,41090
14,4,788,0,41091
318,6,6236,1,41092
7,10,7793,2,41093
311,4,1909,0,41094
173,7,1263,1,41095
156,2,2232,0,41096
434,5,3983,4,41097
171,4,3850,0,41098
84,11,9372,2,41099
334,5,5308,4,41100
130,9,7815,2,41101
67,8,6006,2,41102
18,7,5405,1,41103
339,4,1620,0,41105
11,7,6940,2,41106
206,5,7677,2,41107
252,5,4709,1,41108
282,6,4324,1,41109
263,8,5850,2,41110
35,7,3969,1,41111
97,5,2556,0,41112
187,6,5948,1,41113
130,6,4644,1,41114
88,8,6376,2,41115
136,3,604,0,41116
6,7,6331,2,41117
165,4,4591,1,41118
58,5,5418,1,41119
292,5,7329,1,41120
419,5,2101,4,41121
567,2,821,3,41122
301,3,2996,0,41123
72,5,5135,1,41124
305,6,4814,1,41125
470,7,4678,4,41126
16,1,93,0,41127
120,3,951,0,41128
765,3,1380,3,41129
530,4,1617,4,41130
159,5,4282,1,41131
39,4,2297,0,41132
701,2,1339,3,41133
719,3,2311,3,41134
106,3,1859,0,41135
823,3,2233,3,41136
385,4,2522,4,41137
236,4,1955,0,41138
648,6,5113,4,41139
956,2,930,3,41140
175,4,1670,0,41141
418,2,927,0,41142
398,1,146,0,41143
224,3,3426,0,41144
162,3,1158,0,41145
226,8,6736,2,41146
380,5,3539,4,41147
77,6,5767,1,41148
4,8,5699,2,41149
34,3,819,0,41150
507,4,1727,4,41151
269,4,1374,0,41152
342,5,3673,4,41153
143,5,6642,1,41154
33,4,2127,0,41155
161,6,4003,1,41156
899,3,3352,3,41157
192,5,3134,1,41158
180,5,5392,1,41159
44,6,6845,1,41160
319,6,4102,4,41161
292,6,5536,1,41162
41,5,2943,1,41163
160,9,6425,2,41164
249,4,1479,0,41165
423,5,1636,4,41166
21,8,8254,2,41167
468,5,2001,4,41168
175,3,1302,0,41169
673,3,1453,3,41170
6,12,12633,2,41171
73,7,3952,1,41172
904,5,2098,3,41173
173,5,3321,1,41174
190,9,3653,1,41175
112,4,4897,1,41176
688,2,3975,3,41177
237,7,2843,1,41178
68,7,6720,2,41179
81,5,2434,0,41180
161,4,2033,0,41181
584,5,2053,4,41182
160,5,3286,1,41183
224,9,6599,2,41184
2,2,308,0,41185
195,10,5330,2,41186
130,4,2220,0,41187
38,3,748,0,41188
164,7,4155,1,41189
412,2,2650,0,41190
112,9,3706,1,41191
200,6,5488,1,41192
137,8,7349,2,41193
51,8,6979,2,41194
395,4,3270,4,41195
283,5,2052,0,41196
83,6,4020,1,41197
21,8,6864,2,41198
513,5,2864,4,41199
228,5,3947,1,41200
288,1,326,0,41201
34,6,6847,1,41202
621,4,2344,4,41203
461,5,3532,4,41204
338,6,2948,4,41205
425,7,5443,4,41206
107,5,5147,1,41207
36,8,6278,2,41208
20,5,3916,1,41209
221,10,7067,2,41210
1199,1,12,3,41211
669,4,3418,4,41212
29,9,4724,2,41213
579,6,3262,4,41214
33,4,3588,0,41215
20,9,8592,2,41216
1250,2,662,3,41217
223,10,7775,2,41218
15,4,3557,0,41219
231,6,3265,1,41220
71,7,3179,1,41221
292,6,4822,1,41222
253,5,3570,1,41223
714,2,1095,3,41224
211,4,2820,0,41225
155,2,1008,0,41226
1130,2,3147,3,41227
616,3,2551,3,41228
217,3,2142,0,41229
48,3,1858,0,41230
274,2,1734,0,41231
494,2,4045,4,41232
659,5,4417,4,41233
60,6,3033,1,41234
57,7,8305,2,41235
71,6,5623,1,41236
76,6,2562,1,41237
299,4,2109,0,41238
17,5,4112,1,41239
114,6,8064,2,41240
206,6,5997,1,41241
1170,1,316,3,41242
336,4,4488,4,41243
327,6,4641,1,41244
96,10,5945,2,41245
1199,3,3281,3,41246
221,6,4964,1,41247
190,1,1465,0,41248
86,7,5196,1,41249
86,3,2753,0,41250
83,7,4781,1,41251
82,4,2935,0,41252
521,5,3860,4,41253
249,5,4688,1,41254
211,7,6724,2,41255
3,4,3481,0,41256
76,5,4464,1,41257
50,2,247,0,41258
1,4,1579,0,41259
30,4,1208,0,41260
325,4,3514,4,41261
148,6,4039,1,41262
21,3,1825,0,41263
928,1,198,3,41264
190,5,2130,0,41265
69,6,2828,1,41266
643,3,2788,3,41267
120,7,6308,2,41268
209,6,4017,1,41269
416,5,4029,4,41270
179,4,2006,0,41271
131,5,4115,1,41272
745,3,3017,3,41273
895,2,1664,3,41274
111,5,2715,0,41275
437,5,2839,4,41276
271,7,2379,1,41277
158,7,4805,1,41278
391,3,1760,0,41279
211,4,5162,1,41280
7,4,2727,0,41281
65,7,6313,2,41282
48,5,3243,1,41283
185,6,4835,1,41284
109,4,828,0,41285
15,4,1592,0,41286
30,7,6013,1,41287
361,2,1398,0,41288
282,5,2666,0,41289
215,5,1342,0,41290
415,5,3479,4,41291
210,9,6806,2,41292
201,1,320,0,41294
79,3,770,0,41295
24,5,3639,1,41296
207,5,5135,1,41297
342,1,50,0,41298
156,2,1301,0,41299
229,3,3111,0,41300
19,4,2489,0,41301
150,10,8499,2,41302
54,5,4821,1,41303
269,4,1657,0,41304
384,5,4550,4,41305
108,5,2485,0,41306
68,8,9486,2,41307
37,5,3726,1,41308
11,3,2711,0,41309
818,4,2095,3,41310
120,8,3436,1,41311
450,2,415,3,41312
76,3,4971,1,41313
136,6,5805,1,41314
707,4,2862,3,41315
63,8,4846,1,41316
46,3,1081,0,41317
22,7,5156,1,41318
1238,1,74,3,41319
230,10,11442,2,41320
100,4,2295,0,41321
441,8,5059,4,41322
78,5,3875,1,41323
116,3,2104,0,41324
111,8,5444,2,41325
59,8,3513,1,41326
806,5,1722,3,41327
6,4,4168,1,41328
783,6,4426,4,41329
826,4,2537,3,41330
95,6,5918,1,41331
15,4,4750,1,41332
52,6,2177,1,41333
260,5,3876,1,41334
415,5,2674,4,41335
442,4,1141,0,41336
194,7,4758,1,41337
29,7,4960,1,41338
528,3,1046,3,41339
372,10,10343,2,41340
143,5,3845,1,41341
739,4,3532,3,41342
875,4,1595,3,41343
760,4,3461,3,41344
231,4,3585,0,41345
850,3,2358,3,41346
103,7,7782,2,41347
295,6,5491,1,41348
131,9,7761,2,41349
401,5,5679,4,41350
197,5,3432,1,41351
150,3,2578,0,41352
7,3,3229,0,41353
66,9,7129,2,41354
193,9,5372,2,41355
230,5,5610,1,41356
959,2,4490,3,41357
396,2,2000,0,41358
850,3,3908,3,41359
142,1,239,0,41360
166,7,6182,2,41361
124,8,4399,1,41362
154,5,3480,1,41363
22,4,2344,0,41364
39,7,4928,1,41365
235,2,1858,0,41366
416,3,3012,4,41367
33,6,3802,1,41369
147,6,4535,1,41370
235,4,3694,0,41371
1033,1,2150,3,41372
333,5,3420,4,41373
1053,2,2426,3,41374
141,4,3702,0,41375
545,2,1119,3,41376
19,4,628,0,41377
10,1,879,0,41378
159,3,2202,0,41379
473,3,2358,4,41380
236,3,2683,0,41381
209,5,3640,1,41382
841,2,1195,3,41383
341,8,6270,2,41384
6,4,2265,0,41385
88,6,5987,1,41386
590,7,3640,4,41387
127,6,4767,1,41388
261,8,6925,2,41389
13,6,3832,1,41390
323,4,5156,4,41391
805,2,2683,3,41392
5,7,3655,1,41393
1101,1,172,3,41394
273,2,1789,0,41395
23,6,4318,1,41396
672,2,1350,3,41397
407,4,1956,0,41398
265,5,1878,0,41399
197,6,2617,1,41400
809,2,2528,3,41401
96,7,4074,1,41402
919,2,2500,3,41403
611,2,1137,3,41404
1096,1,1120,3,41405
501,3,1284,3,41406
8,3,2453,0,41407
353,3,2993,0,41408
1087,3,1244,3,41409
112,9,10735,2,41410
345,6,6012,1,41411
346,3,1430,0,41412
258,2,1839,0,41413
158,3,2325,0,41414
138,5,5303,1,41415
160,3,1275,0,41416
600,4,5266,4,41417
69,9,10584,2,41418
379,5,4294,4,41419
116,6,2553,1,41420
93,3,3129,0,41422
232,6,5602,1,41423
421,3,1822,0,41424
103,5,2500,0,41425
130,6,2880,1,41426
217,6,6213,1,41427
196,9,7590,2,41428
412,4,1524,0,41430
150,5,2033,0,41431
32,6,4818,1,41432
57,6,4754,1,41433
67,5,5438,1,41434
152,3,3068,0,41435
263,4,980,0,41436
18,7,5051,1,41437
49,8,10554,2,41438
733,2,3910,3,41439
317,3,1855,0,41440
333,5,5408,4,41441
15,5,2119,0,41442
131,6,4517,1,41443
70,5,4634,1,41444
741,4,639,3,41445
341,6,4063,4,41446
524,2,2688,3,41447
113,4,5682,1,41448
543,5,5048,4,41449
75,5,5743,1,41450
22,7,5366,1,41451
265,6,5221,1,41452
467,2,1522,3,41453
150,6,3766,1,41454
23,3,1745,0,41455
30,5,3041,1,41456
466,2,374,3,41457
533,6,4401,4,41458
70,7,6742,2,41459
725,1,192,3,41460
70,6,7467,2,41461
88,5,3894,1,41462
554,4,5420,4,41463
241,4,2456,0,41464
347,4,3712,4,41465
92,4,1968,0,41466
40,2,2484,0,41467
809,2,862,3,41468
16,3,2895,0,41469
737,2,647,3,41470
143,9,5589,2,41471
293,8,8658,2,41472
104,5,2403,0,41473
47,2,1753,0,41474
166,4,1613,0,41475
108,6,4720,1,41476
367,5,1992,4,41477
72,6,1917,1,41478
451,4,2790,4,41479
98,3,2358,0,41480
351,3,889,0,41481
9,6,8861,2,41482
438,2,2452,0,41483
279,6,2678,1,41484
12,5,5489,1,41485
121,6,5269,1,41486
204,5,4221,1,41487
210,5,3764,1,41488
120,5,4530,1,41489
606,3,1465,3,41490
112,7,3007,1,41491
38,7,1979,1,41492
62,6,6299,1,41493
36,5,2540,0,41494
95,8,7425,2,41495
487,2,693,3,41496
1184,1,640,3,41497
257,2,878,0,41498
88,6,4776,1,41499
299,2,970,0,41500
197,8,7298,2,41501
157,7,2473,1,41502
6,9,6450,2,41503
30,7,4911,1,41504
77,4,3868,1,41505
402,5,5728,4,41506
343,4,1553,0,41507
286,6,5263,1,41508
233,4,3517,0,41509
91,6,4504,1,41510
160,4,2246,0,41511
132,2,3040,0,41512
252,4,2807,0,41513
48,7,4241,1,41514
730,1,384,3,41515
99,7,2247,1,41516
269,3,2565,0,41517
33,4,3282,0,41518
59,5,1686,0,41519
836,2,1233,3,41520
449,3,728,0,41521
9,9,6893,2,41522
399,7,5770,4,41523
668,6,5982,4,41524
48,4,1750,0,41525
29,7,5626,1,41526
53,8,7895,2,41527
151,7,5715,1,41528
41,7,4932,1,41529
312,3,647,0,41530
250,5,3966,1,41531
89,3,2601,0,41532
200,6,5332,1,41533
415,2,547,0,41534
